GPAX,GPA,SLC,School,Plus,Physics,Math,Chemistry,Bio,Parent1,Parent2,X1,X2,X3,X4,X5,X6,X111,X222,X333,X444,X555,X666,GPAA,GPAA,pf,Int,Internal,FinalGPA,Prog,OrdGPA,GPAAA
5,2.48,0.305555556,1,0.805555556,0.567567568,0.634615385,0.868421053,0.706521739,0.333333333,0.666666667,0.86,0.8,0.708333333,0.8,0.86,0.8,0.777777778,0.944444444,0.944444444,0,0,0,5,5,1,86,43,65,Civil VIII,6,B-
6,2.26,0.816666667,1,0.805555556,0.621621622,0.788461538,0.710526316,0.782608696,0.666666667,0.666666667,0.76,0.78,0.5,0.78,0.76,0.78,0.833333333,0.944444444,0.833333333,0.888888889,0,0,6,6,1,76,38,60,Civil VIII,5,C+
0,0,0.416666667,0,0.694444444,0.594594595,0.519230769,0.789473684,0.793478261,0.666666667,1,0.94,0.88,0.875,0.88,0.94,0.88,0.777777778,0.944444444,1,0,0,1,0,0,0,94,47,0,Civil VIII,0,F
0,0,0.416666667,1,0.5,0.351351351,0.384615385,0.394736842,0.706521739,0,0.666666667,0.6,0.78,0.166666667,0.78,0.6,0.78,0.777777778,0.888888889,0.777777778,0.833333333,0,0,0,0,0,60,30,0,Civil VIII,0,F
0,0,0.305555556,1,0.694444444,0.513513514,0.769230769,0.526315789,0.869565217,0.333333333,1,0.86,0.82,0.708333333,0.82,0.86,0.82,0.777777778,0.888888889,0.944444444,0,0,1,0,0,0,86,43,0,Civil VIII,0,F
0,0,0.583333333,0,0.75,0.567567568,0.615384615,0.815789474,0.858695652,1,1,0.86,0.82,0.708333333,0.82,0.86,0.82,0.944444444,0.944444444,0.888888889,0,0,0,0,0,0,86,43,0,Civil VIII,0,F
0,0,0.694444444,0,0.916666667,0.72972973,0.769230769,0.868421053,0.826086957,0,1,0.88,0.8,0.75,0.8,0.88,0.8,0.777777778,0.833333333,0.944444444,0,0,0,0,0,0,88,44,0,Civil VIII,0,F
0,0,0.791666667,1,0.694444444,0.243243243,0.211538462,0.342105263,0.663043478,0.333333333,0.666666667,0.78,0.82,0.541666667,0.82,0.78,0.82,0.777777778,0.833333333,0.777777778,0.833333333,0,0,0,0,0,78,39,0,Civil VIII,0,F
0,0,0.333333333,1,0.444444444,0.162162162,0.384615385,0.236842105,0.597826087,0.333333333,0.666666667,0.94,0.88,0.875,0.88,0.94,0.88,0.777777778,0.944444444,0.777777778,0,0,0,0,0,0,94,47,0,Civil VIII,0,F
0,0,0.927222222,0,0.916666667,0.675675676,0.769230769,0.789473684,0.847826087,0.333333333,0.666666667,0.6,0.78,0.166666667,0.78,0.6,0.78,1,0.944444444,1,0,0,0,0,0,0,60,30,0,Civil VIII,0,F
0,0,0.572222222,1,0.5,0.27027027,0.384615385,0.394736842,0.706521739,1,1,0.86,0.82,0.708333333,0.82,0.86,0.82,0.777777778,1,0.888888889,1,0,0,0,0,0,86,43,0,Civil VIII,0,F
0,0,0.555555556,1,0.722222222,0.567567568,0.711538462,0.657894737,0.815217391,1,1,0.86,0.82,0.708333333,0.82,0.86,0.82,0.666666667,0.888888889,0.666666667,0.888888889,0,0,0,0,0,86,43,0,Civil VIII,0,F
0,0,0.666666667,1,0.527777778,0.567567568,0.711538462,0.657894737,0.815217391,0.333333333,0.333333333,0.88,0.8,0.75,0.8,0.88,0.8,0.666666667,0.777777778,0.777777778,0,0,1,0,0,0,88,44,0,Civil VIII,0,F
0,0,0.361111111,0,0.388888889,0.324324324,0.288461538,0.394736842,0.913043478,0,0.666666667,0.78,0.82,0.541666667,0.82,0.78,0.82,0.666666667,0.833333333,0.833333333,0.777777778,0,0,0,0,0,78,39,0,Civil VIII,0,F
0,0,0.638888889,1,0.916666667,0.702702703,0.865384615,1,1,0.333333333,1,0.94,0.88,0.875,0.88,0.94,0.88,0.555555556,0.777777778,0.555555556,0.5,0,0,0,0,0,94,47,0,Civil VIII,0,F
0,0,0.611111111,1,0.861111111,0.72972973,0.826923077,0.973684211,0.826086957,0.333333333,0.666666667,0.6,0.78,0.166666667,0.78,0.6,0.78,0.611111111,0.722222222,0.666666667,0.555555556,0,0,0,0,0,60,30,0,Civil VIII,0,F
0,0,0.783333333,1,0.694444444,0.243243243,0.211538462,0.342105263,0.663043478,0.333333333,0.666666667,0.86,0.82,0.708333333,0.82,0.86,0.82,0.611111111,0.888888889,0.777777778,0.555555556,0,0,0,0,0,86,43,0,Civil VIII,0,F
0,0,0.783333333,1,0.916666667,0.675675676,0.769230769,0.789473684,0.847826087,0.333333333,0.666666667,0.86,0.82,0.708333333,0.82,0.86,0.82,0.722222222,0.833333333,0.944444444,0.888888889,0,0,0,0,0,86,43,0,Civil VIII,0,F
0,0,0.666666667,1,0.5,0.27027027,0.384615385,0.394736842,0.706521739,0.666666667,1,0.88,0.8,0.75,0.8,0.88,0.8,0.888888889,0.777777778,1,1,0,0,0,0,0,88,44,0,Civil VIII,0,F
0,0,0.861111111,0,0.777777778,0.675675676,0.865384615,0.394736842,0.760869565,0.333333333,1,0.72,0.8,0.416666667,0.8,0.72,0.8,0,0.611111111,0.722222222,0,0,0,0,0,0,72,36,0,Civil VIII,0,F
0,0,0.527777778,0,0.5,0.756756757,0.326923077,0.026315789,0.52173913,0,1,0.94,0.84,0.875,0.84,0.94,0.84,0.722222222,0.611111111,0.833333333,0,0,0,0,0,0,94,47,0,Civil VIII,0,F
0,0,0.555555556,1,0.5,0.756756757,0.326923077,0.026315789,0.52173913,0,1,0.66,0.6,0.291666667,0.6,0.66,0.6,0,0,0.555555556,0,0,0,0,0,0,66,33,0,Civil VIII,0,F
0,0,0.583333333,1,0.5,0.756756757,0.326923077,0.026315789,0.52173913,0,1,0.8,0.78,0.583333333,0.78,0.8,0.78,0.777777778,0.666666667,0.777777778,0,0,0.888888889,0,0,0,80,40,0,Civil VIII,0,F
0,0,0.416666667,1,0.583333333,0.027027027,0.442307692,0.157894737,0,0.333333333,0.666666667,0.64,0.76,0.25,0.76,0.64,0.76,0,0.666666667,0.722222222,0.777777778,0,0,0,0,0,64,32,0,Civil VIII,0,F
0,0,0.294444444,0,0.5,0.486486486,0.365384615,0.447368421,0,0.333333333,0,0.82,0.8,0.625,0.8,0.82,0.8,0.833333333,0.722222222,0.944444444,0,0,1,0,0,0,82,41,0,Civil VIII,0,F
0,0,0.322222222,0,0.5,0.486486486,0.365384615,0.447368421,0,0.333333333,0,0.88,0.9,0.75,0.9,0.88,0.9,0.777777778,0.722222222,0.944444444,1,0,0,0,0,0,88,44,0,Civil VIII,0,F
0,0,0.35,0,0.5,0.486486486,0.365384615,0.447368421,0,0.333333333,0,0.84,0.8,0.666666667,0.8,0.84,0.8,0.611111111,0.666666667,0.666666667,0.888888889,0,0,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.583333333,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.62,0.76,0.208333333,0.76,0.62,0.76,0,0.611111111,0.611111111,0,0,0.722222222,0,0,0,62,31,0,Civil VIII,0,F
0,0,0.583333333,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.86,0.88,0.708333333,0.88,0.86,0.88,0.722222222,0.666666667,0.888888889,0,0,0.944444444,0,0,0,86,43,0,Civil VIII,0,F
0,0,0.583333333,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.64,0.7,0.25,0.7,0.64,0.7,0,0,0.5,0,0,0.722222222,0,0,0,64,32,0,Civil VIII,0,F
0,0,0.111111111,0,0.444444444,0.27027027,0.576923077,0.184210526,0.630434783,0,0.666666667,0.82,0.88,0.625,0.88,0.82,0.88,0.888888889,0.666666667,0.722222222,0.944444444,0,0,0,0,0,82,41,0,Civil VIII,0,F
0,0,0.305555556,1,0.388888889,0.540540541,0.461538462,0.5,0.652173913,0,0.333333333,0.86,0.8,0.708333333,0.8,0.86,0.8,0.777777778,0,0.777777778,0.888888889,0,0,0,0,0,86,43,0,Civil VIII,0,F
0,0,0.583333333,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.74,0.86,0.458333333,0.86,0.74,0.86,0.777777778,0.777777778,0.777777778,0.833333333,0,0,0,0,0,74,37,0,Civil VIII,0,F
0,0,0.75,1,0.805555556,0.459459459,0.769230769,0.473684211,0.739130435,0.333333333,0.666666667,0.84,0.8,0.666666667,0.8,0.84,0.8,0.722222222,0.666666667,0.833333333,0.944444444,0,0,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.333333333,0,0.555555556,0.27027027,0.480769231,0.263157895,0,1,0.666666667,0.62,0.8,0.208333333,0.8,0.62,0.8,0.611111111,0,0.666666667,0,0,0.777777778,0,0,0,62,31,0,Civil VIII,0,F
0,0,0.75,1,0.444444444,0.027027027,0.442307692,0.157894737,0,0.333333333,0.666666667,0.84,0.84,0.666666667,0.84,0.84,0.84,0,0.833333333,0.944444444,1,0,0,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.736111111,1,0.361111111,0.27027027,0.365384615,0,0.543478261,0.666666667,1,0.72,0.82,0.416666667,0.82,0.72,0.82,0.611111111,0.611111111,0.666666667,0,0,0.722222222,0,0,0,72,36,0,Civil VIII,0,F
0,0,0.583333333,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.54,0.7,0.041666667,0.7,0.54,0.7,0,0,0,0,0,0.722222222,0,0,0,54,27,0,Civil VIII,0,F
0,0,0.583333333,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.84,0.84,0.666666667,0.84,0.84,0.84,0.888888889,0.777777778,1,0,0,0,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.583333333,1,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.96,0.84,0.916666667,0.84,0.96,0.84,0.722222222,0.722222222,0.888888889,0,0,0,0,0,0,96,48,0,Civil VIII,0,F
0,0,0.305555556,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.82,0.8,0.625,0.8,0.82,0.8,0.666666667,0.722222222,0.944444444,0,0,0,0,0,0,82,41,0,Civil VIII,0,F
0,0,0.527777778,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.9,0.82,0.791666667,0.82,0.9,0.82,0,0.611111111,0.722222222,0,0,0.777777778,0,0,0,90,45,0,Civil VIII,0,F
0,0,0.333333333,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.76,0.74,0.5,0.74,0.76,0.74,0,0.722222222,0.722222222,0.777777778,0,0,0,0,0,76,38,0,Civil VIII,0,F
0,0,0.305555556,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.54,0.7,0.041666667,0.7,0.54,0.7,0,0,0,0,0,0.777777778,0,0,0,54,27,0,Civil VIII,0,F
0,0,0.583333333,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.84,0.86,0.666666667,0.86,0.84,0.86,0.722222222,0.666666667,0.833333333,0.833333333,0,0,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.883333333,1,0.888888889,0.675675676,0.923076923,0.657894737,0.891304348,0.333333333,0.666666667,0.86,0.76,0.708333333,0.76,0.86,0.76,0.666666667,0.777777778,0.777777778,0,0,1,0,0,0,86,43,0,Civil VIII,0,F
0,0,0.583333333,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.62,0.8,0.208333333,0.8,0.62,0.8,0.666666667,0.666666667,0.666666667,0.888888889,0,0,0,0,0,62,31,0,Civil VIII,0,F
0,0,0.583333333,0,0.694444444,0.540540541,0.576923077,0.763157895,0.760869565,0.666666667,1,0.98,0.96,0.958333333,0.96,0.98,0.96,1,0.833333333,0.944444444,0,0,0,0,0,0,98,49,0,Civil VIII,0,F
0,0,0.947222222,1,0.833333333,0.72972973,0.692307692,0.657894737,0.869565217,0.666666667,0.666666667,0.88,0.72,0.75,0.72,0.88,0.72,0.722222222,0.777777778,0.722222222,0,0,0,0,0,0,88,44,0,Civil VIII,0,F
0,0,0.408333333,1,0.583333333,0.567567568,0.211538462,0.526315789,0.760869565,0,0,0.84,0.92,0.666666667,0.92,0.84,0.92,1,0.777777778,0.944444444,0,0,1,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.305555556,0,0.305555556,0,0.442307692,0,0.586956522,0,0.333333333,0.9,0.92,0.791666667,0.92,0.9,0.92,0.888888889,0.777777778,0.944444444,0.888888889,0,0,0,0,0,90,45,0,Civil VIII,0,F
0,0,0.305555556,0,0.305555556,0,0.442307692,0,0.586956522,0,0.333333333,0.92,0.9,0.833333333,0.9,0.92,0.9,1,0.833333333,1,1,0,0,0,0,0,92,46,0,Civil VIII,0,F
0,0,0.833333333,1,0.777777778,0.540540541,0.769230769,0.394736842,0.782608696,0,0.666666667,0.84,0.88,0.666666667,0.88,0.84,0.88,0.666666667,0.666666667,0.944444444,0,0,1,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.305555556,0,0.305555556,0,0.442307692,0,0.586956522,0,0.333333333,0.84,0.84,0.666666667,0.84,0.84,0.84,0.888888889,0.722222222,1,0,0,0,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.722222222,1,0.833333333,0.891891892,0.75,0.578947368,0.847826087,0,0.666666667,0.62,0.8,0.208333333,0.8,0.62,0.8,0,0,0,1,0,0,0,0,0,62,31,0,Civil VIII,0,F
0,0,0.833333333,1,0.777777778,0.540540541,0.769230769,0.394736842,0.782608696,0,0.666666667,0.9,0.88,0.791666667,0.88,0.9,0.88,0.888888889,0.833333333,1,1,0,0,0,0,0,90,45,0,Civil VIII,0,F
0,0,0.305555556,0,0.305555556,0,0.442307692,0,0.586956522,0,0.333333333,0.84,0.82,0.666666667,0.82,0.84,0.82,0.777777778,0.722222222,1,1,0,0,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.305555556,0,0.305555556,0,0.442307692,0,0.586956522,0,0.333333333,0.64,0.8,0.25,0.8,0.64,0.8,0.666666667,0.666666667,0.888888889,0,0,0,0,0,0,64,32,0,Civil VIII,0,F
0,0,0.333333333,0,0.305555556,0,0.442307692,0,0.586956522,0,0,0.8,0.8,0.583333333,0.8,0.8,0.8,0.666666667,0.611111111,0.722222222,0.722222222,0,0,0,0,0,80,40,0,Civil VIII,0,F
0,0,0.833333333,1,0.777777778,0.540540541,0.769230769,0.394736842,0.782608696,0,0.666666667,0.68,0.8,0.333333333,0.8,0.68,0.8,0.666666667,0,0.833333333,0,0,1,0,0,0,68,34,0,Civil VIII,0,F
0,0,0.305555556,0,0.305555556,0,0.442307692,0,0.586956522,0,0.333333333,0.92,0.92,0.833333333,0.92,0.92,0.92,0.777777778,0.833333333,1,1,0,0,0,0,0,92,46,0,Civil VIII,0,F
0,0,0.883333333,1,0.888888889,0.675675676,0.923076923,0.657894737,0.891304348,0.333333333,0.666666667,0.84,0.82,0.666666667,0.82,0.84,0.82,0.666666667,0.611111111,0.777777778,0,0,0,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.416666667,1,0.666666667,0.405405405,0.442307692,0.447368421,0,0.666666667,1,0.9,0.94,0.791666667,0.94,0.9,0.94,0.888888889,0.777777778,0.888888889,0,0,0.944444444,0,0,0,90,45,0,Civil VIII,0,F
0,0,0.705,1,0.555555556,0.567567568,0.711538462,0.657894737,0.815217391,0.333333333,1,0.92,0.9,0.833333333,0.9,0.92,0.9,0.833333333,0.722222222,0.944444444,0,0,0,0,0,0,92,46,0,Civil VIII,0,F
0,0,0.527777778,1,0.527777778,0.324324324,0.288461538,0.394736842,0.913043478,1,1,0.86,0.68,0.708333333,0.68,0.86,0.68,0.666666667,0.722222222,0.777777778,0.833333333,0,0,0,0,0,86,43,0,Civil VIII,0,F
0,0,0.769444444,0,0.5,0.702702703,0.865384615,1,1,0,1,0.9,0.84,0.791666667,0.84,0.9,0.84,0.777777778,0.722222222,0.888888889,0,0,0,0,0,0,90,45,0,Civil VIII,0,F
0,0,0.797222222,0,0.527777778,0.72972973,0.826923077,0.973684211,0.826086957,0.333333333,0.666666667,0.58,0.6,0.125,0.6,0.58,0.6,0,0,0.722222222,0.833333333,0,0,0,0,0,58,29,0,Civil VIII,0,F
0,0,0.350833333,1,0.027777778,0.621621622,0.769230769,0.447368421,0.923913043,0.333333333,0.666666667,0.9,0.8,0.791666667,0.8,0.9,0.8,0.777777778,0.722222222,0.777777778,0.944444444,0,0,0,0,0,90,45,0,Civil VIII,0,F
0,0,0.378611111,1,0.5,0.513513514,0.596153846,0.763157895,0.826086957,0.333333333,0.666666667,0.54,0.74,0.041666667,0.74,0.54,0.74,0.777777778,0.666666667,0.833333333,0,0,0,0,0,0,54,27,0,Civil VIII,0,F
0,0,0.408333333,1,0.583333333,0.567567568,0.211538462,0.526315789,0.760869565,0,0,0.84,0.92,0.666666667,0.92,0.84,0.92,1,0.777777778,0.944444444,0,0,1,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.305555556,0,0.305555556,0,0.442307692,0,0.586956522,0,0.333333333,0.9,0.92,0.791666667,0.92,0.9,0.92,0.888888889,0.777777778,0.944444444,0.888888889,0,0,0,0,0,90,45,0,Civil VIII,0,F
0,0,0.305555556,0,0.305555556,0,0.442307692,0,0.586956522,0,0.333333333,0.92,0.9,0.833333333,0.9,0.92,0.9,1,0.833333333,1,1,0,0,0,0,0,92,46,0,Civil VIII,0,F
0,0,0.833333333,1,0.777777778,0.540540541,0.769230769,0.394736842,0.782608696,0,0.666666667,0.84,0.88,0.666666667,0.88,0.84,0.88,0.666666667,0.666666667,0.944444444,0,0,1,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.305555556,0,0.305555556,0,0.442307692,0,0.586956522,0,0.333333333,0.84,0.84,0.666666667,0.84,0.84,0.84,0.888888889,0.722222222,1,0,0,0,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.722222222,1,0.833333333,0.891891892,0.75,0.578947368,0.847826087,0,0.666666667,0.62,0.8,0.208333333,0.8,0.62,0.8,0,0,0,1,0,0,0,0,0,62,31,0,Civil VIII,0,F
0,0,0.833333333,1,0.777777778,0.540540541,0.769230769,0.394736842,0.782608696,0,0.666666667,0.9,0.88,0.791666667,0.88,0.9,0.88,0.888888889,0.833333333,1,1,0,0,0,0,0,90,45,0,Civil VIII,0,F
0,0,0.305555556,0,0.305555556,0,0.442307692,0,0.586956522,0,0.333333333,0.84,0.82,0.666666667,0.82,0.84,0.82,0.777777778,0.722222222,1,1,0,0,0,0,0,84,42,0,Civil VIII,0,F
0,0,0.305555556,0,0.305555556,0,0.442307692,0,0.586956522,0,0.333333333,0.64,0.8,0.25,0.8,0.64,0.8,0.666666667,0.666666667,0.888888889,0,0,0,0,0,0,64,32,0,Civil VIII,0,F
0,0,0.333333333,0,0.305555556,0,0.442307692,0,0.586956522,0,0,0.8,0.8,0.583333333,0.8,0.8,0.8,0.666666667,0.611111111,0.722222222,0.722222222,0,0,0,0,0,80,40,0,Civil VIII,0,F
1,3.74,0.694444444,1,0.194444444,0.540540541,0.673076923,0.526315789,0.815217391,0.333333333,1,0.8,0.84,0.666666667,0.7,0.74,0.56,0,0.666666667,0.555555556,0.611111111,0,0.722222222,1,1,1,80,40,85,Software,10,A
2,3.66,0.694444444,1,0.194444444,0.675675676,0.384615385,0.526315789,0.652173913,1,1,0.94,0.84,0.666666667,0.74,0.76,0.68,1,0.833333333,0.666666667,0.777777778,0,0.666666667,2,2,1,94,47,80,Software,9,A-
2,3.39,0.694444444,1,0.611111111,0.810810811,0.576923077,0.526315789,0.815217391,0,1,0.98,0.88,0.75,0.88,0.82,1,0.944444444,0.944444444,0.722222222,1,0.944444444,0.777777778,2,2,1,98,49,80,Software,9,A-
4,2.96,0.694444444,0,1,0.918918919,0.980769231,0.736842105,0.913043478,0.666666667,1,0.68,0.76,0.5,0.8,0.76,0.88,0.611111111,0.944444444,0.666666667,0.833333333,0.722222222,0.666666667,4,4,1,68,34,70,Software,7,B
4,2.84,0.694444444,0,0.194444444,0.675675676,0.673076923,0.789473684,0.869565217,0,1,0.84,0.84,0.666666667,0.76,0.68,0.66,0,0.722222222,0.611111111,0.611111111,0.777777778,0,4,4,1,84,42,70,Software,7,B
5,2.63,0.694444444,0,0.194444444,0.27027027,0.673076923,0.263157895,0.815217391,0,0.333333333,0.9,0.84,0.666666667,0.76,0.74,0.64,0.777777778,0.722222222,0.611111111,0.611111111,0.777777778,0.666666667,5,5,1,90,45,65,Software,6,B-
5,2.52,0.694444444,1,0.194444444,0.135135135,0.384615385,0.526315789,0.652173913,0.333333333,0,0.92,0.8,0.583333333,0.68,0.76,0.52,0.722222222,0.666666667,0.666666667,0.5,0.777777778,0.666666667,5,5,1,92,46,65,Software,6,B-
5,2.33,0.694444444,0,0.194444444,0.540540541,0.673076923,0.657894737,0.706521739,0.666666667,1,0.94,0.84,0.666666667,0.76,0.74,0.84,0,0.722222222,0.722222222,0.944444444,1,0.666666667,5,5,1,94,47,65,Software,6,B-
6,2.25,0.694444444,0,0.194444444,0.675675676,0.673076923,0.789473684,0.869565217,0,1,0.9,0.88,0.75,0.8,0.84,0.94,0.777777778,0.888888889,0.777777778,0.888888889,0.944444444,0.666666667,6,6,1,90,45,60,Software,5,C+
0,0,0.694444444,0,0.694444444,0.513513514,0.442307692,0.631578947,0.652173913,0,1,0.7,0.84,0.666666667,0.74,0.78,0.9,0.777777778,0.944444444,0.722222222,0.833333333,0.833333333,0,0,0,0,70,35,0,Software,0,F
0,0,0.694444444,1,0.194444444,0.810810811,0.769230769,0.789473684,0.869565217,0.666666667,1,0.8,0.84,0.666666667,0.78,0.74,0.78,0,0.722222222,0.611111111,0.777777778,0.777777778,0,0,0,0,80,40,0,Software,0,F
0,0,0.694444444,1,0.194444444,0.810810811,0.769230769,0.657894737,0.869565217,0.666666667,0,0.96,0.84,0.666666667,0.82,0.84,0.98,0.944444444,1,0.666666667,1,1,0.944444444,0,0,0,96,48,0,Software,0,F
0,0,0.694444444,1,0.194444444,0.675675676,0.673076923,0.526315789,0.815217391,0.666666667,1,0.94,0.8,0.583333333,0.76,0.72,0.76,0,0.777777778,0.611111111,0.722222222,0.944444444,0.666666667,0,0,0,94,47,0,Software,0,F
0,0,0.694444444,0,0.75,0.675675676,0.769230769,0.789473684,0.923913043,0.333333333,1,0.84,0.94,0.875,0.7,0.72,0.88,0.722222222,0.722222222,0.722222222,0.833333333,1,0.666666667,0,0,0,84,42,0,Software,0,F
0,0,0.694444444,0,0.194444444,0.27027027,0.673076923,0.263157895,0.652173913,1,0.666666667,0.84,0.8,0.583333333,0.7,0.76,0.76,0.722222222,0.666666667,0.722222222,0.833333333,0.777777778,0.666666667,0,0,0,84,42,0,Software,0,F
0,0,0.694444444,1,0.194444444,0.675675676,0.673076923,0.526315789,0.652173913,0.666666667,1,0.9,0.94,0.875,0.78,0.82,1,0.944444444,1,0.777777778,1,1,0.944444444,0,0,0,90,45,0,Software,0,F
0,0,0.694444444,0,0.638888889,0.675675676,0.403846154,0.394736842,0.652173913,1,0.333333333,0.8,0.94,0.875,0.78,0.78,0.8,0.944444444,0.722222222,0.722222222,0.777777778,0.944444444,0.722222222,0,0,0,80,40,0,Software,0,F
0,0,0.694444444,0,0.194444444,0.27027027,0.384615385,0.526315789,0.815217391,0,1,0.9,0.84,0.666666667,0.78,0.82,0.86,0,0.722222222,0.666666667,0.888888889,0.833333333,0.666666667,0,0,0,90,45,0,Software,0,F
1,3.78,0.694444444,0,0.194444444,0.810810811,0.769230769,0.657894737,0.869565217,0,0.333333333,0.84,0.8,0.666666667,0.7,0.82,0.9,0,0,0.611111111,0,0,1,1,1,1,84,42,85,Computer,10,A
2,3.56,0.694444444,1,0.611111111,0.135135135,0.288461538,0,0.652173913,0.333333333,0.333333333,0.74,0.64,0.458333333,0.74,0.74,0.78,0.666666667,0.666666667,0.666666667,0.611111111,0.611111111,0.944444444,2,2,1,74,37,80,Computer,9,A-
2,3.37,0.694444444,1,0.194444444,0.675675676,0.673076923,0.657894737,0.815217391,0.666666667,0.333333333,0.72,0.82,0.416666667,0.84,0.78,0.98,0,0,0,0,0,0.944444444,2,2,1,72,36,80,Computer,9,A-
2,3.37,0.694444444,1,0.194444444,0.810810811,0.865384615,0.657894737,0.869565217,0,0.666666667,0.7,0.5,0.375,0.76,0.88,0.76,0,0.666666667,0.666666667,0,0,0.944444444,2,2,1,70,35,80,Computer,9,A-
3,3.26,0.694444444,0,0.694444444,0.432432432,0.576923077,0.789473684,0.869565217,0.666666667,1,0.86,0.9,0.708333333,0.86,0.88,0.88,0.888888889,0.888888889,0.722222222,0.944444444,0.944444444,1,3,3,1,86,43,75,Computer,8,B+
3,3.18,0.694444444,1,0.194444444,0.810810811,0.769230769,0.789473684,0.869565217,0,1,0.76,0.7,0.5,0.76,0.86,0.76,0.666666667,0.722222222,0.666666667,0.777777778,0.666666667,1,3,3,1,76,38,75,Computer,8,B+
3,3.16,0.694444444,0,0.194444444,0.675675676,0.769230769,0.789473684,0.869565217,0.333333333,0.333333333,0.72,0.94,0.833333333,0.82,0.72,1,0.833333333,0.833333333,0.666666667,1,0.944444444,1,3,3,1,72,36,75,Computer,8,B+
4,2.95,0.694444444,0,0.194444444,0.675675676,0.384615385,0.789473684,0.652173913,0,0.666666667,0.98,0.94,0.958333333,0.96,0.92,0.8,0.944444444,1,0.777777778,1,1,1,4,4,1,98,49,70,Computer,7,B
4,2.93,0.694444444,0,0.416666667,0,0.25,0.263157895,0.652173913,0.333333333,1,0.7,0.64,0.375,0.74,0.72,0.86,0,0,0.611111111,0,0,1,4,4,1,70,35,70,Computer,7,B
4,2.88,0.694444444,1,0.194444444,0.675675676,0.673076923,0.657894737,0.815217391,0.333333333,0,0.72,0.6,0.416666667,0.66,0.7,0.9,0,0,0.611111111,0,0,0.944444444,4,4,1,72,36,70,Computer,7,B
4,2.82,0.694444444,0,0.194444444,0.675675676,0.673076923,0.789473684,0.652173913,0.333333333,0.333333333,0.7,0.94,0.375,0.82,0.76,0.78,0.777777778,0.888888889,0.722222222,1,0.833333333,0.944444444,4,4,1,70,35,70,Computer,7,B
4,2.8,0.694444444,1,0.666666667,0.486486486,0.519230769,0.552631579,0.836956522,0,0.666666667,0.96,1,0.916666667,0.86,0.78,0.98,0.777777778,0.888888889,0.722222222,1,1,1,4,4,1,96,48,70,Computer,7,B
5,2.6,0.694444444,0,0.333333333,0.135135135,0.192307692,0.631578947,0.652173913,0,0.666666667,0.7,0.54,0.375,0.68,0.94,0.76,0,0.611111111,0.611111111,0,0,0.944444444,5,5,1,70,35,65,Computer,6,B-
5,2.58,0.694444444,0,0.388888889,0.135135135,0.192307692,0.184210526,0.652173913,0.333333333,0,0.82,0.54,0.625,0.74,0.62,0.88,0,0.777777778,0,0,0,0.944444444,5,5,1,82,41,65,Computer,6,B-
5,2.48,0.694444444,1,0.194444444,0.540540541,0.673076923,0.526315789,0.815217391,1,0,0.72,0.8,0.416666667,0.76,0.8,0.76,0.777777778,0.833333333,0.666666667,0.888888889,0.777777778,1,5,5,1,72,36,65,Computer,6,B-
5,2.33,0.694444444,1,0.194444444,0.675675676,0.865384615,0.789473684,0.815217391,0,0,0.7,0.76,0.375,0.52,0.86,1,0,0.555555556,0.722222222,0,0,1,5,5,1,70,35,65,Computer,6,B-
7,1.99,0.694444444,0,0.194444444,0.135135135,0.288461538,0.131578947,0.652173913,0.333333333,0.666666667,0.7,0.68,0.375,0.78,0.92,0.8,0,0.833333333,0.722222222,0.722222222,0,1,7,7,1,70,35,55,Computer,4,C
