"","GPA","SLC","School","Plus","Physics","Math","Chemistry","Bio","Parent1","Parent2","X1","X2","X3","X4","X5","X6","X111","X222","X333","X444","X555","X666"
"334",0.6425,0.5,0,0.5,0.405405405405405,0.384615384615385,0.394736842105263,0.815217391304348,0.333333333333333,0.666666666666667,0.82,0.74,0.625,0.74,0.82,0.74,0,0.666666666666667,0.777777777777778,0.833333333333333,0,0
"335",0.6225,0.527777777777778,0,0.611111111111111,0.189189189189189,0.576923076923077,0.368421052631579,0.804347826086957,1,0.666666666666667,0.84,0.76,0.666666666666667,0.76,0.84,0.76,0.666666666666667,0.833333333333333,0.888888888888889,0.888888888888889,0,0
"336",0.62,0.305555555555556,1,0.805555555555556,0.567567567567568,0.634615384615385,0.868421052631579,0.706521739130435,0.333333333333333,0.666666666666667,0.86,0.8,0.708333333333333,0.8,0.86,0.8,0.777777777777778,0.944444444444444,0.944444444444444,0,0,0
"337",0.565,0.816666666666667,1,0.805555555555556,0.621621621621622,0.788461538461538,0.710526315789474,0.782608695652174,0.666666666666667,0.666666666666667,0.76,0.78,0.5,0.78,0.76,0.78,0.833333333333333,0.944444444444444,0.833333333333333,0.888888888888889,0,0
"338",0,0.416666666666667,0,0.694444444444444,0.594594594594595,0.519230769230769,0.789473684210526,0.793478260869565,0.666666666666667,1,0.94,0.88,0.875,0.88,0.94,0.88,0.777777777777778,0.944444444444444,1,0,0,1
"339",0,0.416666666666667,1,0.5,0.351351351351351,0.384615384615385,0.394736842105263,0.706521739130435,0,0.666666666666667,0.6,0.78,0.166666666666667,0.78,0.6,0.78,0.777777777777778,0.888888888888889,0.777777777777778,0.833333333333333,0,0
"340",0,0.305555555555556,1,0.694444444444444,0.513513513513513,0.769230769230769,0.526315789473684,0.869565217391304,0.333333333333333,1,0.86,0.82,0.708333333333333,0.82,0.86,0.82,0.777777777777778,0.888888888888889,0.944444444444444,0,0,1
"341",0,0.583333333333333,0,0.75,0.567567567567568,0.615384615384615,0.815789473684211,0.858695652173913,1,1,0.86,0.82,0.708333333333333,0.82,0.86,0.82,0.944444444444444,0.944444444444444,0.888888888888889,0,0,0
"342",0,0.694444444444444,0,0.916666666666667,0.72972972972973,0.769230769230769,0.868421052631579,0.826086956521739,0,1,0.88,0.8,0.75,0.8,0.88,0.8,0.777777777777778,0.833333333333333,0.944444444444444,0,0,0
"343",0,0.791666666666667,1,0.694444444444444,0.243243243243243,0.211538461538462,0.342105263157895,0.66304347826087,0.333333333333333,0.666666666666667,0.78,0.82,0.541666666666667,0.82,0.78,0.82,0.777777777777778,0.833333333333333,0.777777777777778,0.833333333333333,0,0
"344",0,0.333333333333333,1,0.444444444444444,0.162162162162162,0.384615384615385,0.236842105263158,0.597826086956522,0.333333333333333,0.666666666666667,0.94,0.88,0.875,0.88,0.94,0.88,0.777777777777778,0.944444444444444,0.777777777777778,0,0,0
"345",0,0.927222222222222,0,0.916666666666667,0.675675675675676,0.769230769230769,0.789473684210526,0.847826086956522,0.333333333333333,0.666666666666667,0.6,0.78,0.166666666666667,0.78,0.6,0.78,1,0.944444444444444,1,0,0,0
"346",0,0.572222222222222,1,0.5,0.27027027027027,0.384615384615385,0.394736842105263,0.706521739130435,1,1,0.86,0.82,0.708333333333333,0.82,0.86,0.82,0.777777777777778,1,0.888888888888889,1,0,0
"347",0,0.555555555555556,1,0.722222222222222,0.567567567567568,0.711538461538462,0.657894736842105,0.815217391304348,1,1,0.86,0.82,0.708333333333333,0.82,0.86,0.82,0.666666666666667,0.888888888888889,0.666666666666667,0.888888888888889,0,0
"348",0,0.666666666666667,1,0.527777777777778,0.567567567567568,0.711538461538462,0.657894736842105,0.815217391304348,0.333333333333333,0.333333333333333,0.88,0.8,0.75,0.8,0.88,0.8,0.666666666666667,0.777777777777778,0.777777777777778,0,0,1
"349",0,0.361111111111111,0,0.388888888888889,0.324324324324324,0.288461538461538,0.394736842105263,0.91304347826087,0,0.666666666666667,0.78,0.82,0.541666666666667,0.82,0.78,0.82,0.666666666666667,0.833333333333333,0.833333333333333,0.777777777777778,0,0
"350",0,0.638888888888889,1,0.916666666666667,0.702702702702703,0.865384615384615,1,1,0.333333333333333,1,0.94,0.88,0.875,0.88,0.94,0.88,0.555555555555556,0.777777777777778,0.555555555555556,0.5,0,0
"351",0,0.611111111111111,1,0.861111111111111,0.72972972972973,0.826923076923077,0.973684210526316,0.826086956521739,0.333333333333333,0.666666666666667,0.6,0.78,0.166666666666667,0.78,0.6,0.78,0.611111111111111,0.722222222222222,0.666666666666667,0.555555555555556,0,0
"352",0,0.783333333333333,1,0.694444444444444,0.243243243243243,0.211538461538462,0.342105263157895,0.66304347826087,0.333333333333333,0.666666666666667,0.86,0.82,0.708333333333333,0.82,0.86,0.82,0.611111111111111,0.888888888888889,0.777777777777778,0.555555555555556,0,0
"353",0,0.783333333333333,1,0.916666666666667,0.675675675675676,0.769230769230769,0.789473684210526,0.847826086956522,0.333333333333333,0.666666666666667,0.86,0.82,0.708333333333333,0.82,0.86,0.82,0.722222222222222,0.833333333333333,0.944444444444444,0.888888888888889,0,0
"354",0,0.666666666666667,1,0.5,0.27027027027027,0.384615384615385,0.394736842105263,0.706521739130435,0.666666666666667,1,0.88,0.8,0.75,0.8,0.88,0.8,0.888888888888889,0.777777777777778,1,1,0,0
"355",0,0.861111111111111,0,0.777777777777778,0.675675675675676,0.865384615384615,0.394736842105263,0.760869565217391,0.333333333333333,1,0.72,0.8,0.416666666666667,0.8,0.72,0.8,0,0.611111111111111,0.722222222222222,0,0,0
"356",0,0.527777777777778,0,0.5,0.756756756756757,0.326923076923077,0.0263157894736842,0.521739130434783,0,1,0.94,0.84,0.875,0.84,0.94,0.84,0.722222222222222,0.611111111111111,0.833333333333333,0,0,0
"357",0,0.555555555555556,1,0.5,0.756756756756757,0.326923076923077,0.0263157894736842,0.521739130434783,0,1,0.66,0.6,0.291666666666667,0.6,0.66,0.6,0,0,0.555555555555556,0,0,0
"358",0,0.583333333333333,1,0.5,0.756756756756757,0.326923076923077,0.0263157894736842,0.521739130434783,0,1,0.8,0.78,0.583333333333333,0.78,0.8,0.78,0.777777777777778,0.666666666666667,0.777777777777778,0,0,0.888888888888889
"359",0,0.416666666666667,1,0.583333333333333,0.027027027027027,0.442307692307692,0.157894736842105,0,0.333333333333333,0.666666666666667,0.64,0.76,0.25,0.76,0.64,0.76,0,0.666666666666667,0.722222222222222,0.777777777777778,0,0
"360",0,0.294444444444444,0,0.5,0.486486486486487,0.365384615384615,0.447368421052632,0,0.333333333333333,0,0.82,0.8,0.625,0.8,0.82,0.8,0.833333333333333,0.722222222222222,0.944444444444444,0,0,1
"361",0,0.322222222222222,0,0.5,0.486486486486487,0.365384615384615,0.447368421052632,0,0.333333333333333,0,0.88,0.9,0.75,0.9,0.88,0.9,0.777777777777778,0.722222222222222,0.944444444444444,1,0,0
"362",0,0.35,0,0.5,0.486486486486487,0.365384615384615,0.447368421052632,0,0.333333333333333,0,0.84,0.8,0.666666666666667,0.8,0.84,0.8,0.611111111111111,0.666666666666667,0.666666666666667,0.888888888888889,0,0
"363",0,0.583333333333333,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.62,0.76,0.208333333333333,0.76,0.62,0.76,0,0.611111111111111,0.611111111111111,0,0,0.722222222222222
"364",0,0.583333333333333,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.86,0.88,0.708333333333333,0.88,0.86,0.88,0.722222222222222,0.666666666666667,0.888888888888889,0,0,0.944444444444444
"365",0,0.583333333333333,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.64,0.7,0.25,0.7,0.64,0.7,0,0,0.5,0,0,0.722222222222222
"366",0,0.111111111111111,0,0.444444444444444,0.27027027027027,0.576923076923077,0.184210526315789,0.630434782608696,0,0.666666666666667,0.82,0.88,0.625,0.88,0.82,0.88,0.888888888888889,0.666666666666667,0.722222222222222,0.944444444444444,0,0
"367",0,0.305555555555556,1,0.388888888888889,0.540540540540541,0.461538461538462,0.5,0.652173913043478,0,0.333333333333333,0.86,0.8,0.708333333333333,0.8,0.86,0.8,0.777777777777778,0,0.777777777777778,0.888888888888889,0,0
"368",0,0.583333333333333,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.74,0.86,0.458333333333333,0.86,0.74,0.86,0.777777777777778,0.777777777777778,0.777777777777778,0.833333333333333,0,0
"369",0,0.75,1,0.805555555555556,0.459459459459459,0.769230769230769,0.473684210526316,0.739130434782609,0.333333333333333,0.666666666666667,0.84,0.8,0.666666666666667,0.8,0.84,0.8,0.722222222222222,0.666666666666667,0.833333333333333,0.944444444444444,0,0
"370",0,0.333333333333333,0,0.555555555555556,0.27027027027027,0.480769230769231,0.263157894736842,0,1,0.666666666666667,0.62,0.8,0.208333333333333,0.8,0.62,0.8,0.611111111111111,0,0.666666666666667,0,0,0.777777777777778
"371",0,0.75,1,0.444444444444444,0.027027027027027,0.442307692307692,0.157894736842105,0,0.333333333333333,0.666666666666667,0.84,0.84,0.666666666666667,0.84,0.84,0.84,0,0.833333333333333,0.944444444444444,1,0,0
"372",0,0.736111111111111,1,0.361111111111111,0.27027027027027,0.365384615384615,0,0.543478260869565,0.666666666666667,1,0.72,0.82,0.416666666666667,0.82,0.72,0.82,0.611111111111111,0.611111111111111,0.666666666666667,0,0,0.722222222222222
"373",0,0.583333333333333,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.54,0.7,0.0416666666666667,0.7,0.54,0.7,0,0,0,0,0,0.722222222222222
"374",0,0.583333333333333,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.84,0.84,0.666666666666667,0.84,0.84,0.84,0.888888888888889,0.777777777777778,1,0,0,0
"375",0,0.583333333333333,1,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.96,0.84,0.916666666666667,0.84,0.96,0.84,0.722222222222222,0.722222222222222,0.888888888888889,0,0,0
"376",0,0.305555555555556,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.82,0.8,0.625,0.8,0.82,0.8,0.666666666666667,0.722222222222222,0.944444444444444,0,0,0
"377",0,0.527777777777778,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.9,0.82,0.791666666666667,0.82,0.9,0.82,0,0.611111111111111,0.722222222222222,0,0,0.777777777777778
"378",0,0.333333333333333,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.76,0.74,0.5,0.74,0.76,0.74,0,0.722222222222222,0.722222222222222,0.777777777777778,0,0
"379",0,0.305555555555556,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.54,0.7,0.0416666666666667,0.7,0.54,0.7,0,0,0,0,0,0.777777777777778
"380",0,0.583333333333333,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.84,0.86,0.666666666666667,0.86,0.84,0.86,0.722222222222222,0.666666666666667,0.833333333333333,0.833333333333333,0,0
"381",0,0.883333333333333,1,0.888888888888889,0.675675675675676,0.923076923076923,0.657894736842105,0.891304347826087,0.333333333333333,0.666666666666667,0.86,0.76,0.708333333333333,0.76,0.86,0.76,0.666666666666667,0.777777777777778,0.777777777777778,0,0,1
"382",0,0.583333333333333,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.62,0.8,0.208333333333333,0.8,0.62,0.8,0.666666666666667,0.666666666666667,0.666666666666667,0.888888888888889,0,0
"383",0,0.583333333333333,0,0.694444444444444,0.540540540540541,0.576923076923077,0.763157894736842,0.760869565217391,0.666666666666667,1,0.98,0.96,0.958333333333333,0.96,0.98,0.96,1,0.833333333333333,0.944444444444444,0,0,0
"384",0,0.947222222222222,1,0.833333333333333,0.72972972972973,0.692307692307692,0.657894736842105,0.869565217391304,0.666666666666667,0.666666666666667,0.88,0.72,0.75,0.72,0.88,0.72,0.722222222222222,0.777777777777778,0.722222222222222,0,0,0
"385",0,0.408333333333333,1,0.583333333333333,0.567567567567568,0.211538461538462,0.526315789473684,0.760869565217391,0,0,0.84,0.92,0.666666666666667,0.92,0.84,0.92,1,0.777777777777778,0.944444444444444,0,0,1
"386",0,0.305555555555556,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0.333333333333333,0.9,0.92,0.791666666666667,0.92,0.9,0.92,0.888888888888889,0.777777777777778,0.944444444444444,0.888888888888889,0,0
"387",0,0.305555555555556,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0.333333333333333,0.92,0.9,0.833333333333333,0.9,0.92,0.9,1,0.833333333333333,1,1,0,0
"388",0,0.833333333333333,1,0.777777777777778,0.540540540540541,0.769230769230769,0.394736842105263,0.782608695652174,0,0.666666666666667,0.84,0.88,0.666666666666667,0.88,0.84,0.88,0.666666666666667,0.666666666666667,0.944444444444444,0,0,1
"389",0,0.305555555555556,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0.333333333333333,0.84,0.84,0.666666666666667,0.84,0.84,0.84,0.888888888888889,0.722222222222222,1,0,0,0
"390",0,0.722222222222222,1,0.833333333333333,0.891891891891892,0.75,0.578947368421053,0.847826086956522,0,0.666666666666667,0.62,0.8,0.208333333333333,0.8,0.62,0.8,0,0,0,1,0,0
"391",0,0.833333333333333,1,0.777777777777778,0.540540540540541,0.769230769230769,0.394736842105263,0.782608695652174,0,0.666666666666667,0.9,0.88,0.791666666666667,0.88,0.9,0.88,0.888888888888889,0.833333333333333,1,1,0,0
"392",0,0.305555555555556,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0.333333333333333,0.84,0.82,0.666666666666667,0.82,0.84,0.82,0.777777777777778,0.722222222222222,1,1,0,0
"393",0,0.305555555555556,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0.333333333333333,0.64,0.8,0.25,0.8,0.64,0.8,0.666666666666667,0.666666666666667,0.888888888888889,0,0,0
"394",0,0.333333333333333,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0,0.8,0.8,0.583333333333333,0.8,0.8,0.8,0.666666666666667,0.611111111111111,0.722222222222222,0.722222222222222,0,0
"395",0,0.833333333333333,1,0.777777777777778,0.540540540540541,0.769230769230769,0.394736842105263,0.782608695652174,0,0.666666666666667,0.68,0.8,0.333333333333333,0.8,0.68,0.8,0.666666666666667,0,0.833333333333333,0,0,1
"396",0,0.305555555555556,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0.333333333333333,0.92,0.92,0.833333333333333,0.92,0.92,0.92,0.777777777777778,0.833333333333333,1,1,0,0
"397",0,0.883333333333333,1,0.888888888888889,0.675675675675676,0.923076923076923,0.657894736842105,0.891304347826087,0.333333333333333,0.666666666666667,0.84,0.82,0.666666666666667,0.82,0.84,0.82,0.666666666666667,0.611111111111111,0.777777777777778,0,0,0
"398",0,0.416666666666667,1,0.666666666666667,0.405405405405405,0.442307692307692,0.447368421052632,0,0.666666666666667,1,0.9,0.94,0.791666666666667,0.94,0.9,0.94,0.888888888888889,0.777777777777778,0.888888888888889,0,0,0.944444444444444
"399",0,0.705,1,0.555555555555556,0.567567567567568,0.711538461538462,0.657894736842105,0.815217391304348,0.333333333333333,1,0.92,0.9,0.833333333333333,0.9,0.92,0.9,0.833333333333333,0.722222222222222,0.944444444444444,0,0,0
"400",0,0.527777777777778,1,0.527777777777778,0.324324324324324,0.288461538461538,0.394736842105263,0.91304347826087,1,1,0.86,0.68,0.708333333333333,0.68,0.86,0.68,0.666666666666667,0.722222222222222,0.777777777777778,0.833333333333333,0,0
"401",0,0.769444444444444,0,0.5,0.702702702702703,0.865384615384615,1,1,0,1,0.9,0.84,0.791666666666667,0.84,0.9,0.84,0.777777777777778,0.722222222222222,0.888888888888889,0,0,0
"402",0,0.797222222222222,0,0.527777777777778,0.72972972972973,0.826923076923077,0.973684210526316,0.826086956521739,0.333333333333333,0.666666666666667,0.58,0.6,0.125,0.6,0.58,0.6,0,0,0.722222222222222,0.833333333333333,0,0
"403",0,0.350833333333333,1,0.0277777777777778,0.621621621621622,0.769230769230769,0.447368421052632,0.923913043478261,0.333333333333333,0.666666666666667,0.9,0.8,0.791666666666667,0.8,0.9,0.8,0.777777777777778,0.722222222222222,0.777777777777778,0.944444444444444,0,0
"404",0,0.378611111111111,1,0.5,0.513513513513513,0.596153846153846,0.763157894736842,0.826086956521739,0.333333333333333,0.666666666666667,0.54,0.74,0.0416666666666667,0.74,0.54,0.74,0.777777777777778,0.666666666666667,0.833333333333333,0,0,0
"405",0,0.408333333333333,1,0.583333333333333,0.567567567567568,0.211538461538462,0.526315789473684,0.760869565217391,0,0,0.84,0.92,0.666666666666667,0.92,0.84,0.92,1,0.777777777777778,0.944444444444444,0,0,1
"406",0,0.305555555555556,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0.333333333333333,0.9,0.92,0.791666666666667,0.92,0.9,0.92,0.888888888888889,0.777777777777778,0.944444444444444,0.888888888888889,0,0
"407",0,0.305555555555556,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0.333333333333333,0.92,0.9,0.833333333333333,0.9,0.92,0.9,1,0.833333333333333,1,1,0,0
"408",0,0.833333333333333,1,0.777777777777778,0.540540540540541,0.769230769230769,0.394736842105263,0.782608695652174,0,0.666666666666667,0.84,0.88,0.666666666666667,0.88,0.84,0.88,0.666666666666667,0.666666666666667,0.944444444444444,0,0,1
"409",0,0.305555555555556,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0.333333333333333,0.84,0.84,0.666666666666667,0.84,0.84,0.84,0.888888888888889,0.722222222222222,1,0,0,0
"410",0,0.722222222222222,1,0.833333333333333,0.891891891891892,0.75,0.578947368421053,0.847826086956522,0,0.666666666666667,0.62,0.8,0.208333333333333,0.8,0.62,0.8,0,0,0,1,0,0
"411",0,0.833333333333333,1,0.777777777777778,0.540540540540541,0.769230769230769,0.394736842105263,0.782608695652174,0,0.666666666666667,0.9,0.88,0.791666666666667,0.88,0.9,0.88,0.888888888888889,0.833333333333333,1,1,0,0
"412",0,0.305555555555556,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0.333333333333333,0.84,0.82,0.666666666666667,0.82,0.84,0.82,0.777777777777778,0.722222222222222,1,1,0,0
"413",0,0.305555555555556,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0.333333333333333,0.64,0.8,0.25,0.8,0.64,0.8,0.666666666666667,0.666666666666667,0.888888888888889,0,0,0
"414",0,0.333333333333333,0,0.305555555555556,0,0.442307692307692,0,0.58695652173913,0,0,0.8,0.8,0.583333333333333,0.8,0.8,0.8,0.666666666666667,0.611111111111111,0.722222222222222,0.722222222222222,0,0
"415",0.935,0.694444444444444,1,0.194444444444444,0.540540540540541,0.673076923076923,0.526315789473684,0.815217391304348,0.333333333333333,1,0.8,0.84,0.666666666666667,0.7,0.74,0.56,0,0.666666666666667,0.555555555555556,0.611111111111111,0,0.722222222222222
"416",0.915,0.694444444444444,1,0.194444444444444,0.675675675675676,0.384615384615385,0.526315789473684,0.652173913043478,1,1,0.94,0.84,0.666666666666667,0.74,0.76,0.68,1,0.833333333333333,0.666666666666667,0.777777777777778,0,0.666666666666667
"417",0.8475,0.694444444444444,1,0.611111111111111,0.810810810810811,0.576923076923077,0.526315789473684,0.815217391304348,0,1,0.98,0.88,0.75,0.88,0.82,1,0.944444444444444,0.944444444444444,0.722222222222222,1,0.944444444444444,0.777777777777778
"418",0.74,0.694444444444444,0,1,0.918918918918919,0.980769230769231,0.736842105263158,0.91304347826087,0.666666666666667,1,0.68,0.76,0.5,0.8,0.76,0.88,0.611111111111111,0.944444444444444,0.666666666666667,0.833333333333333,0.722222222222222,0.666666666666667
"419",0.71,0.694444444444444,0,0.194444444444444,0.675675675675676,0.673076923076923,0.789473684210526,0.869565217391304,0,1,0.84,0.84,0.666666666666667,0.76,0.68,0.66,0,0.722222222222222,0.611111111111111,0.611111111111111,0.777777777777778,0
"420",0.6575,0.694444444444444,0,0.194444444444444,0.27027027027027,0.673076923076923,0.263157894736842,0.815217391304348,0,0.333333333333333,0.9,0.84,0.666666666666667,0.76,0.74,0.64,0.777777777777778,0.722222222222222,0.611111111111111,0.611111111111111,0.777777777777778,0.666666666666667
"421",0.63,0.694444444444444,1,0.194444444444444,0.135135135135135,0.384615384615385,0.526315789473684,0.652173913043478,0.333333333333333,0,0.92,0.8,0.583333333333333,0.68,0.76,0.52,0.722222222222222,0.666666666666667,0.666666666666667,0.5,0.777777777777778,0.666666666666667
"422",0.5825,0.694444444444444,0,0.194444444444444,0.540540540540541,0.673076923076923,0.657894736842105,0.706521739130435,0.666666666666667,1,0.94,0.84,0.666666666666667,0.76,0.74,0.84,0,0.722222222222222,0.722222222222222,0.944444444444444,1,0.666666666666667
"423",0.5625,0.694444444444444,0,0.194444444444444,0.675675675675676,0.673076923076923,0.789473684210526,0.869565217391304,0,1,0.9,0.88,0.75,0.8,0.84,0.94,0.777777777777778,0.888888888888889,0.777777777777778,0.888888888888889,0.944444444444444,0.666666666666667
"424",0,0.694444444444444,0,0.694444444444444,0.513513513513513,0.442307692307692,0.631578947368421,0.652173913043478,0,1,0.7,0.84,0.666666666666667,0.74,0.78,0.9,0.777777777777778,0.944444444444444,0.722222222222222,0.833333333333333,0.833333333333333,0
"425",0,0.694444444444444,1,0.194444444444444,0.810810810810811,0.769230769230769,0.789473684210526,0.869565217391304,0.666666666666667,1,0.8,0.84,0.666666666666667,0.78,0.74,0.78,0,0.722222222222222,0.611111111111111,0.777777777777778,0.777777777777778,0
"426",0,0.694444444444444,1,0.194444444444444,0.810810810810811,0.769230769230769,0.657894736842105,0.869565217391304,0.666666666666667,0,0.96,0.84,0.666666666666667,0.82,0.84,0.98,0.944444444444444,1,0.666666666666667,1,1,0.944444444444444
"427",0,0.694444444444444,1,0.194444444444444,0.675675675675676,0.673076923076923,0.526315789473684,0.815217391304348,0.666666666666667,1,0.94,0.8,0.583333333333333,0.76,0.72,0.76,0,0.777777777777778,0.611111111111111,0.722222222222222,0.944444444444444,0.666666666666667
"428",0,0.694444444444444,0,0.75,0.675675675675676,0.769230769230769,0.789473684210526,0.923913043478261,0.333333333333333,1,0.84,0.94,0.875,0.7,0.72,0.88,0.722222222222222,0.722222222222222,0.722222222222222,0.833333333333333,1,0.666666666666667
"429",0,0.694444444444444,0,0.194444444444444,0.27027027027027,0.673076923076923,0.263157894736842,0.652173913043478,1,0.666666666666667,0.84,0.8,0.583333333333333,0.7,0.76,0.76,0.722222222222222,0.666666666666667,0.722222222222222,0.833333333333333,0.777777777777778,0.666666666666667
"430",0,0.694444444444444,1,0.194444444444444,0.675675675675676,0.673076923076923,0.526315789473684,0.652173913043478,0.666666666666667,1,0.9,0.94,0.875,0.78,0.82,1,0.944444444444444,1,0.777777777777778,1,1,0.944444444444444
"431",0,0.694444444444444,0,0.638888888888889,0.675675675675676,0.403846153846154,0.394736842105263,0.652173913043478,1,0.333333333333333,0.8,0.94,0.875,0.78,0.78,0.8,0.944444444444444,0.722222222222222,0.722222222222222,0.777777777777778,0.944444444444444,0.722222222222222
"432",0,0.694444444444444,0,0.194444444444444,0.27027027027027,0.384615384615385,0.526315789473684,0.815217391304348,0,1,0.9,0.84,0.666666666666667,0.78,0.82,0.86,0,0.722222222222222,0.666666666666667,0.888888888888889,0.833333333333333,0.666666666666667
"433",0.945,0.694444444444444,0,0.194444444444444,0.810810810810811,0.769230769230769,0.657894736842105,0.869565217391304,0,0.333333333333333,0.84,0.8,0.666666666666667,0.7,0.82,0.9,0,0,0.611111111111111,0,0,1
"434",0.89,0.694444444444444,1,0.611111111111111,0.135135135135135,0.288461538461538,0,0.652173913043478,0.333333333333333,0.333333333333333,0.74,0.64,0.458333333333333,0.74,0.74,0.78,0.666666666666667,0.666666666666667,0.666666666666667,0.611111111111111,0.611111111111111,0.944444444444444
"435",0.8425,0.694444444444444,1,0.194444444444444,0.675675675675676,0.673076923076923,0.657894736842105,0.815217391304348,0.666666666666667,0.333333333333333,0.72,0.82,0.416666666666667,0.84,0.78,0.98,0,0,0,0,0,0.944444444444444
"436",0.8425,0.694444444444444,1,0.194444444444444,0.810810810810811,0.865384615384615,0.657894736842105,0.869565217391304,0,0.666666666666667,0.7,0.5,0.375,0.76,0.88,0.76,0,0.666666666666667,0.666666666666667,0,0,0.944444444444444
"437",0.815,0.694444444444444,0,0.694444444444444,0.432432432432432,0.576923076923077,0.789473684210526,0.869565217391304,0.666666666666667,1,0.86,0.9,0.708333333333333,0.86,0.88,0.88,0.888888888888889,0.888888888888889,0.722222222222222,0.944444444444444,0.944444444444444,1
"438",0.795,0.694444444444444,1,0.194444444444444,0.810810810810811,0.769230769230769,0.789473684210526,0.869565217391304,0,1,0.76,0.7,0.5,0.76,0.86,0.76,0.666666666666667,0.722222222222222,0.666666666666667,0.777777777777778,0.666666666666667,1
"439",0.79,0.694444444444444,0,0.194444444444444,0.675675675675676,0.769230769230769,0.789473684210526,0.869565217391304,0.333333333333333,0.333333333333333,0.72,0.94,0.833333333333333,0.82,0.72,1,0.833333333333333,0.833333333333333,0.666666666666667,1,0.944444444444444,1
"440",0.7375,0.694444444444444,0,0.194444444444444,0.675675675675676,0.384615384615385,0.789473684210526,0.652173913043478,0,0.666666666666667,0.98,0.94,0.958333333333333,0.96,0.92,0.8,0.944444444444444,1,0.777777777777778,1,1,1
"441",0.7325,0.694444444444444,0,0.416666666666667,0,0.25,0.263157894736842,0.652173913043478,0.333333333333333,1,0.7,0.64,0.375,0.74,0.72,0.86,0,0,0.611111111111111,0,0,1
"442",0.72,0.694444444444444,1,0.194444444444444,0.675675675675676,0.673076923076923,0.657894736842105,0.815217391304348,0.333333333333333,0,0.72,0.6,0.416666666666667,0.66,0.7,0.9,0,0,0.611111111111111,0,0,0.944444444444444
"443",0.705,0.694444444444444,0,0.194444444444444,0.675675675675676,0.673076923076923,0.789473684210526,0.652173913043478,0.333333333333333,0.333333333333333,0.7,0.94,0.375,0.82,0.76,0.78,0.777777777777778,0.888888888888889,0.722222222222222,1,0.833333333333333,0.944444444444444
"444",0.7,0.694444444444444,1,0.666666666666667,0.486486486486487,0.519230769230769,0.552631578947368,0.83695652173913,0,0.666666666666667,0.96,1,0.916666666666667,0.86,0.78,0.98,0.777777777777778,0.888888888888889,0.722222222222222,1,1,1
"445",0.65,0.694444444444444,0,0.333333333333333,0.135135135135135,0.192307692307692,0.631578947368421,0.652173913043478,0,0.666666666666667,0.7,0.54,0.375,0.68,0.94,0.76,0,0.611111111111111,0.611111111111111,0,0,0.944444444444444
"446",0.645,0.694444444444444,0,0.388888888888889,0.135135135135135,0.192307692307692,0.184210526315789,0.652173913043478,0.333333333333333,0,0.82,0.54,0.625,0.74,0.62,0.88,0,0.777777777777778,0,0,0,0.944444444444444
"447",0.62,0.694444444444444,1,0.194444444444444,0.540540540540541,0.673076923076923,0.526315789473684,0.815217391304348,1,0,0.72,0.8,0.416666666666667,0.76,0.8,0.76,0.777777777777778,0.833333333333333,0.666666666666667,0.888888888888889,0.777777777777778,1
"448",0.5825,0.694444444444444,1,0.194444444444444,0.675675675675676,0.865384615384615,0.789473684210526,0.815217391304348,0,0,0.7,0.76,0.375,0.52,0.86,1,0,0.555555555555556,0.722222222222222,0,0,1
